Tournament_Season,Round,Match_ID
tournament_8_season_77559,7,14083569
tournament_8_season_77559,7,14083595
tournament_8_season_77559,7,14083580
tournament_8_season_77559,7,14083574
tournament_8_season_77559,7,14083564
tournament_8_season_77559,7,14083601
tournament_8_season_77559,7,14083586
tournament_8_season_77559,8,14083610
tournament_8_season_77559,8,14083625
tournament_8_season_77559,8,14083605
tournament_8_season_77559,8,14083635
tournament_8_season_77559,8,14083615
tournament_8_season_77559,8,14083640
tournament_8_season_77559,8,14083620
tournament_8_season_77559,8,14083645
tournament_8_season_77559,8,14083650
tournament_8_season_77559,8,14083630
tournament_8_season_77559,9,14083659
tournament_8_season_77559,9,14083664
tournament_8_season_77559,9,14083670
tournament_8_season_77559,9,14083655
tournament_8_season_77559,9,14083685
tournament_8_season_77559,9,14083675
tournament_8_season_77559,9,14083680
tournament_8_season_77559,9,14083694
tournament_8_season_77559,9,14083699
tournament_8_season_77559,9,14083690
tournament_8_season_77559,10,14083704
tournament_8_season_77559,10,14083737
tournament_8_season_77559,10,14083708
tournament_8_season_77559,10,14083742
tournament_8_season_77559,10,14083733
tournament_8_season_77559,10,14083721
tournament_8_season_77559,10,14083725
tournament_8_season_77559,10,14083729
tournament_8_season_77559,10,14083712
tournament_8_season_77559,10,14083717
tournament_8_season_77559,11,14083094
tournament_8_season_77559,11,14083095
tournament_8_season_77559,11,14083093
tournament_8_season_77559,11,14083098
tournament_8_season_77559,11,14083103
tournament_8_season_77559,11,14083097
tournament_8_season_77559,11,14083099
tournament_8_season_77559,11,14083104
tournament_8_season_77559,11,14083101
tournament_8_season_77559,11,14083105
tournament_8_season_77559,12,14083106
tournament_8_season_77559,12,14083108
tournament_8_season_77559,12,14083115
tournament_8_season_77559,12,14083110
tournament_8_season_77559,12,14083111
tournament_8_season_77559,12,14083114
tournament_8_season_77559,12,14083118
tournament_8_season_77559,12,14083112
tournament_8_season_77559,12,14083120
tournament_8_season_77559,12,14083116
tournament_8_season_77559,13,14083130
tournament_8_season_77559,13,14083121
tournament_8_season_77559,13,14083124
tournament_8_season_77559,13,14083125
tournament_8_season_77559,13,14083131
tournament_8_season_77559,13,14083126
tournament_8_season_77559,13,14083122
tournament_8_season_77559,13,14083128
tournament_8_season_77559,13,14083133
tournament_8_season_77559,13,14083134
tournament_8_season_77559,14,14083135
tournament_8_season_77559,14,14083144
tournament_8_season_77559,14,14083137
tournament_8_season_77559,14,14083149
tournament_8_season_77559,14,14083139
tournament_8_season_77559,14,14083145
tournament_8_season_77559,14,14083140
tournament_8_season_77559,14,14083141
tournament_8_season_77559,14,14083143
tournament_8_season_77559,14,14083147
tournament_8_season_77559,15,14083151
tournament_8_season_77559,15,14083150
tournament_8_season_77559,15,14083153
tournament_8_season_77559,15,14083154
tournament_8_season_77559,15,14083160
tournament_8_season_77559,15,14083155
tournament_8_season_77559,15,14083158
tournament_8_season_77559,15,14083162
tournament_8_season_77559,15,14083163
tournament_8_season_77559,15,14083159
tournament_8_season_77559,16,14083165
tournament_8_season_77559,16,14083168
tournament_8_season_77559,16,14083171
tournament_8_season_77559,16,14083164
tournament_8_season_77559,16,14083175
tournament_8_season_77559,16,14083169
tournament_8_season_77559,16,14083174
tournament_8_season_77559,16,14083173
tournament_8_season_77559,16,14083177
tournament_8_season_77559,16,14083179
tournament_8_season_77559,17,14083180
tournament_8_season_77559,17,14083183
tournament_8_season_77559,17,14083189
tournament_8_season_77559,17,14083184
tournament_8_season_77559,17,14083188
tournament_8_season_77559,17,14083181
tournament_8_season_77559,17,14083185
tournament_8_season_77559,17,14083192
tournament_8_season_77559,17,14083193
tournament_8_season_77559,17,14083190
tournament_8_season_77559,18,14083196
tournament_8_season_77559,18,14083194
tournament_8_season_77559,18,14083198
tournament_8_season_77559,18,14083203
tournament_8_season_77559,18,14083208
tournament_8_season_77559,18,14083200
tournament_8_season_77559,18,14083205
tournament_8_season_77559,18,14083204
tournament_8_season_77559,18,14083201
tournament_8_season_77559,18,14083209
tournament_8_season_77559,19,14083210
tournament_8_season_77559,19,14083215
tournament_8_season_77559,19,14083212
tournament_8_season_77559,19,14083213
tournament_8_season_77559,19,14083222
tournament_8_season_77559,19,14083223
tournament_8_season_77559,19,14083218
tournament_8_season_77559,19,14083219
tournament_8_season_77559,19,14083220
tournament_8_season_77559,19,14083214
tournament_8_season_77559,20,14083233
tournament_8_season_77559,20,14083226
tournament_8_season_77559,20,14083228
tournament_8_season_77559,20,14083229
tournament_8_season_77559,20,14083230
tournament_8_season_77559,20,14083235
tournament_8_season_77559,20,14083232
tournament_8_season_77559,20,14083224
tournament_8_season_77559,20,14083238
tournament_8_season_77559,20,14083237
tournament_8_season_77559,21,14083107
tournament_8_season_77559,21,14083117
tournament_8_season_77559,21,14083096
tournament_8_season_77559,21,14083166
tournament_8_season_77559,21,14083146
tournament_8_season_77559,21,14083176
tournament_8_season_77559,21,14083136
tournament_8_season_77559,21,14083127
tournament_8_season_77559,21,14083156
tournament_8_season_77559,21,14083186
tournament_8_season_77559,22,14083195
tournament_8_season_77559,22,14083244
tournament_8_season_77559,22,14083236
tournament_8_season_77559,22,14083247
tournament_8_season_77559,22,14083241
tournament_8_season_77559,22,14083217
tournament_8_season_77559,22,14083227
tournament_8_season_77559,22,14083207
tournament_8_season_77559,22,14083254
tournament_8_season_77559,22,14083251
tournament_8_season_77559,23,14083260
tournament_8_season_77559,23,14083263
tournament_8_season_77559,23,14083269
tournament_8_season_77559,23,14083279
tournament_8_season_77559,23,14083257
tournament_8_season_77559,23,14083341
tournament_8_season_77559,23,14083292
tournament_8_season_77559,23,14083315
tournament_8_season_77559,23,14083327
tournament_8_season_77559,23,14083303
tournament_8_season_77559,24,14083360
tournament_8_season_77559,24,14083524
tournament_8_season_77559,24,14083378
tournament_8_season_77559,24,14083491
tournament_8_season_77559,24,14083396
tournament_8_season_77559,24,14083509
tournament_8_season_77559,24,14083472
tournament_8_season_77559,24,14083418
tournament_8_season_77559,24,14083454
tournament_8_season_77559,24,14083436
tournament_8_season_77559,25,14083549
tournament_8_season_77559,25,14083561
tournament_8_season_77559,25,14083567
tournament_8_season_77559,25,14083577
tournament_8_season_77559,25,14083537
tournament_8_season_77559,25,14083582
tournament_8_season_77559,25,14081794
tournament_8_season_77559,25,14083572
tournament_8_season_77559,25,14081792
tournament_8_season_77559,25,14081796
tournament_8_season_77559,26,14081789
tournament_8_season_77559,26,14081819
tournament_8_season_77559,26,14081797
tournament_8_season_77559,26,14081793
tournament_8_season_77559,26,14081818
tournament_8_season_77559,26,14081790
tournament_8_season_77559,26,14081791
tournament_8_season_77559,26,14081798
tournament_8_season_77559,26,14081795
tournament_8_season_77559,26,14083591
tournament_8_season_77559,27,14083597
tournament_8_season_77559,27,14083602
tournament_8_season_77559,27,14083607
tournament_8_season_77559,27,14081800
tournament_8_season_77559,27,14081801
tournament_8_season_77559,27,14081802
tournament_8_season_77559,27,14081805
tournament_8_season_77559,27,14081804
tournament_8_season_77559,27,14081799
tournament_8_season_77559,27,14081803
tournament_8_season_77559,28,14083612
tournament_8_season_77559,28,14083617
tournament_8_season_77559,28,14081806
tournament_8_season_77559,28,14083632
tournament_8_season_77559,28,14083642
tournament_8_season_77559,28,14083647
tournament_8_season_77559,28,14083622
tournament_8_season_77559,28,14083637
tournament_8_season_77559,28,14083627
tournament_8_season_77559,28,14083652
tournament_8_season_77559,29,14083657
tournament_8_season_77559,29,14083662
tournament_8_season_77559,29,14083689
tournament_8_season_77559,29,14083668
tournament_8_season_77559,29,14083673
tournament_8_season_77559,29,14083678
tournament_8_season_77559,29,14081815
tournament_8_season_77559,29,14081807
tournament_8_season_77559,29,14083684
tournament_8_season_77559,29,14081808
tournament_8_season_77559,30,14081810
tournament_8_season_77559,30,14081809
tournament_8_season_77559,30,14081813
tournament_8_season_77559,30,14081812
tournament_8_season_77559,30,14081816
tournament_8_season_77559,30,14083697
tournament_8_season_77559,30,14081811
tournament_8_season_77559,30,14081814
tournament_8_season_77559,30,14083701
tournament_8_season_77559,30,14081817
tournament_8_season_77559,31,14083102
tournament_8_season_77559,31,14083113
tournament_8_season_77559,31,14083123
tournament_8_season_77559,31,14083132
tournament_8_season_77559,31,14083182
tournament_8_season_77559,31,14083142
tournament_8_season_77559,31,14083172
tournament_8_season_77559,31,14083191
tournament_8_season_77559,31,14083152
tournament_8_season_77559,31,14083161
tournament_8_season_77559,32,14083242
tournament_8_season_77559,32,14083202
tournament_8_season_77559,32,14083221
tournament_8_season_77559,32,14083245
tournament_8_season_77559,32,14083231
tournament_8_season_77559,32,14083239
tournament_8_season_77559,32,14083211
tournament_8_season_77559,32,14083252
tournament_8_season_77559,32,14083255
tournament_8_season_77559,32,14083248
tournament_8_season_77559,33,14083258
tournament_8_season_77559,33,14083261
tournament_8_season_77559,33,14083306
tournament_8_season_77559,33,14083318
tournament_8_season_77559,33,14083265
tournament_8_season_77559,33,14083270
tournament_8_season_77559,33,14083330
tournament_8_season_77559,33,14083295
tournament_8_season_77559,33,14083282
tournament_8_season_77559,33,14083346
tournament_8_season_77559,34,14083401
tournament_8_season_77559,34,14083364
tournament_8_season_77559,34,14083422
tournament_8_season_77559,34,14083440
tournament_8_season_77559,34,14083457
tournament_8_season_77559,34,14083495
tournament_8_season_77559,34,14083381
tournament_8_season_77559,34,14083526
tournament_8_season_77559,34,14083476
tournament_8_season_77559,34,14083512
tournament_8_season_77559,35,14083539
tournament_8_season_77559,35,14083551
tournament_8_season_77559,35,14083562
tournament_8_season_77559,35,14083578
tournament_8_season_77559,35,14083568
tournament_8_season_77559,35,14083573
tournament_8_season_77559,35,14083598
tournament_8_season_77559,35,14083592
tournament_8_season_77559,35,14083583
tournament_8_season_77559,35,14083587
tournament_8_season_77559,36,14083613
tournament_8_season_77559,36,14083603
tournament_8_season_77559,36,14083629
tournament_8_season_77559,36,14083618
tournament_8_season_77559,36,14083624
tournament_8_season_77559,36,14083634
tournament_8_season_77559,36,14083608
tournament_8_season_77559,36,14083649
tournament_8_season_77559,36,14083639
tournament_8_season_77559,36,14083644
tournament_8_season_77559,37,14083656
tournament_8_season_77559,37,14083661
tournament_8_season_77559,37,14083666
tournament_8_season_77559,37,14083671
tournament_8_season_77559,37,14083676
tournament_8_season_77559,37,14083696
tournament_8_season_77559,37,14083682
tournament_8_season_77559,37,14083692
tournament_8_season_77559,37,14083687
tournament_8_season_77559,37,14083702
tournament_8_season_77559,38,14083715
tournament_8_season_77559,38,14083706
tournament_8_season_77559,38,14083719
tournament_8_season_77559,38,14083723
tournament_8_season_77559,38,14083743
tournament_8_season_77559,38,14083727
tournament_8_season_77559,38,14083710
tournament_8_season_77559,38,14083731
tournament_8_season_77559,38,14083739
tournament_8_season_77559,38,14083735
tournament_8_season_61643,1,12437604
tournament_8_season_61643,1,12437605
tournament_8_season_61643,1,12437617
tournament_8_season_61643,1,12437608
tournament_8_season_61643,1,12437619
tournament_8_season_61643,1,12437612
tournament_8_season_61643,1,12437615
tournament_8_season_61643,1,12437606
tournament_8_season_61643,1,12437624
tournament_8_season_61643,1,12437610
tournament_8_season_61643,2,12437631
tournament_8_season_61643,2,12437642
tournament_8_season_61643,2,12437656
tournament_8_season_61643,2,12437652
tournament_8_season_61643,2,12437650
tournament_8_season_61643,2,12437636
tournament_8_season_61643,2,12437638
tournament_8_season_61643,2,12437647
tournament_8_season_61643,2,12437645
tournament_8_season_61643,2,12437628
tournament_8_season_61643,3,12437674
tournament_8_season_61643,3,12437667
tournament_8_season_61643,3,12437672
tournament_8_season_61643,3,12437659
tournament_8_season_61643,3,12437679
tournament_8_season_61643,3,12437681
tournament_8_season_61643,3,12437676
tournament_8_season_61643,3,12437664
tournament_8_season_61643,3,12437669
tournament_8_season_61643,3,12778688
tournament_8_season_61643,4,12437687
tournament_8_season_61643,4,12437684
tournament_8_season_61643,4,12437699
tournament_8_season_61643,4,12437697
tournament_8_season_61643,4,12437692
tournament_8_season_61643,4,12437694
tournament_8_season_61643,4,12437704
tournament_8_season_61643,4,12437706
tournament_8_season_61643,4,12437690
tournament_8_season_61643,4,12437702
tournament_8_season_61643,5,12437711
tournament_8_season_61643,5,12437716
tournament_8_season_61643,5,12437730
tournament_8_season_61643,5,12437723
tournament_8_season_61643,5,12437728
tournament_8_season_61643,5,12437714
tournament_8_season_61643,5,12437721
tournament_8_season_61643,5,12437718
tournament_8_season_61643,5,12437709
tournament_8_season_61643,5,12437726
tournament_8_season_61643,6,12437741
tournament_8_season_61643,6,12437751
tournament_8_season_61643,6,12437753
tournament_8_season_61643,6,12437748
tournament_8_season_61643,6,12437756
tournament_8_season_61643,6,12437739
tournament_8_season_61643,6,12437734
tournament_8_season_61643,6,12437746
tournament_8_season_61643,6,12437744
tournament_8_season_61643,6,12437736
tournament_8_season_61643,7,12437763
tournament_8_season_61643,7,12437772
tournament_8_season_61643,7,12437766
tournament_8_season_61643,7,12437779
tournament_8_season_61643,7,12437782
tournament_8_season_61643,7,12437761
tournament_8_season_61643,7,12437758
tournament_8_season_61643,7,12437768
tournament_8_season_61643,7,12437777
tournament_8_season_61643,7,12437774
tournament_8_season_61643,8,12437798
tournament_8_season_61643,8,12437803
tournament_8_season_61643,8,12437805
tournament_8_season_61643,8,12437792
tournament_8_season_61643,8,12437795
tournament_8_season_61643,8,12437789
tournament_8_season_61643,8,12437784
tournament_8_season_61643,8,12437808
tournament_8_season_61643,8,12437787
tournament_8_season_61643,8,12437800
tournament_8_season_61643,9,12437818
tournament_8_season_61643,9,12437820
tournament_8_season_61643,9,12437810
tournament_8_season_61643,9,12437832
tournament_8_season_61643,9,12437833
tournament_8_season_61643,9,12437813
tournament_8_season_61643,9,12437824
tournament_8_season_61643,9,12437815
tournament_8_season_61643,9,12437828
tournament_8_season_61643,9,12437826
tournament_8_season_61643,10,12437849
tournament_8_season_61643,10,12437855
tournament_8_season_61643,10,12437851
tournament_8_season_61643,10,12437843
tournament_8_season_61643,10,12437842
tournament_8_season_61643,10,12437847
tournament_8_season_61643,10,12437835
tournament_8_season_61643,10,12437852
tournament_8_season_61643,10,12437839
tournament_8_season_61643,10,12437854
tournament_8_season_61643,11,12437609
tournament_8_season_61643,11,12437627
tournament_8_season_61643,11,12437630
tournament_8_season_61643,11,12437620
tournament_8_season_61643,11,12437616
tournament_8_season_61643,11,12437618
tournament_8_season_61643,11,12437607
tournament_8_season_61643,11,12437613
tournament_8_season_61643,11,12437625
tournament_8_season_61643,11,12437611
tournament_8_season_61643,12,12437646
tournament_8_season_61643,12,12437644
tournament_8_season_61643,12,12437641
tournament_8_season_61643,12,12437651
tournament_8_season_61643,12,12437653
tournament_8_season_61643,12,12437637
tournament_8_season_61643,12,12437658
tournament_8_season_61643,12,12437655
tournament_8_season_61643,12,12437634
tournament_8_season_61643,12,12437639
tournament_8_season_61643,12,13096804
tournament_8_season_61643,12,13199638
tournament_8_season_61643,13,12437680
tournament_8_season_61643,13,12437678
tournament_8_season_61643,13,12437682
tournament_8_season_61643,13,12437668
tournament_8_season_61643,13,12437666
tournament_8_season_61643,13,12437660
tournament_8_season_61643,13,12437673
tournament_8_season_61643,13,12437662
tournament_8_season_61643,13,12437670
tournament_8_season_61643,13,12437675
tournament_8_season_61643,13,13128822
tournament_8_season_61643,14,12437686
tournament_8_season_61643,14,12437698
tournament_8_season_61643,14,12437703
tournament_8_season_61643,14,12437705
tournament_8_season_61643,14,12437691
tournament_8_season_61643,14,12437696
tournament_8_season_61643,14,12437688
tournament_8_season_61643,14,12437700
tournament_8_season_61643,14,12437693
tournament_8_season_61643,14,12437685
tournament_8_season_61643,15,12437710
tournament_8_season_61643,15,12437708
tournament_8_season_61643,15,12437712
tournament_8_season_61643,15,12437715
tournament_8_season_61643,15,12437720
tournament_8_season_61643,15,12437727
tournament_8_season_61643,15,12437724
tournament_8_season_61643,15,12437717
tournament_8_season_61643,15,12437722
tournament_8_season_61643,15,12437729
tournament_8_season_61643,16,12437735
tournament_8_season_61643,16,12437740
tournament_8_season_61643,16,12437745
tournament_8_season_61643,16,12437747
tournament_8_season_61643,16,12437738
tournament_8_season_61643,16,12437742
tournament_8_season_61643,16,12437731
tournament_8_season_61643,16,12437750
tournament_8_season_61643,16,12437733
tournament_8_season_61643,16,12437752
tournament_8_season_61643,17,12437773
tournament_8_season_61643,17,12437764
tournament_8_season_61643,17,12437771
tournament_8_season_61643,17,12437769
tournament_8_season_61643,17,12437759
tournament_8_season_61643,17,12437755
tournament_8_season_61643,17,12437762
tournament_8_season_61643,17,12437776
tournament_8_season_61643,17,12437767
tournament_8_season_61643,17,12437757
tournament_8_season_61643,18,12437785
tournament_8_season_61643,18,12437783
tournament_8_season_61643,18,12437780
tournament_8_season_61643,18,12437793
tournament_8_season_61643,18,12437794
tournament_8_season_61643,18,12437797
tournament_8_season_61643,18,12437788
tournament_8_season_61643,18,12437799
tournament_8_season_61643,18,12437790
tournament_8_season_61643,18,12437778
tournament_8_season_61643,19,12437816
tournament_8_season_61643,19,12437801
tournament_8_season_61643,19,12437822
tournament_8_season_61643,19,12437812
tournament_8_season_61643,19,12437819
tournament_8_season_61643,19,12437814
tournament_8_season_61643,19,12437809
tournament_8_season_61643,19,12437823
tournament_8_season_61643,19,12437804
tournament_8_season_61643,19,12437807
tournament_8_season_61643,20,12437831
tournament_8_season_61643,20,12437827
tournament_8_season_61643,20,12437837
tournament_8_season_61643,20,12437848
tournament_8_season_61643,20,12437838
tournament_8_season_61643,20,12437834
tournament_8_season_61643,20,12437845
tournament_8_season_61643,20,12437829
tournament_8_season_61643,20,12437844
tournament_8_season_61643,20,12437840
tournament_8_season_61643,21,12437643
tournament_8_season_61643,21,12437657
tournament_8_season_61643,21,12437622
tournament_8_season_61643,21,12437683
tournament_8_season_61643,21,12437677
tournament_8_season_61643,21,12437671
tournament_8_season_61643,21,12437665
tournament_8_season_61643,21,12437614
tournament_8_season_61643,21,12437633
tournament_8_season_61643,21,12437649
tournament_8_season_61643,22,12437719
tournament_8_season_61643,22,12437695
tournament_8_season_61643,22,12437713
tournament_8_season_61643,22,12437689
tournament_8_season_61643,22,12437725
tournament_8_season_61643,22,12437743
tournament_8_season_61643,22,12437737
tournament_8_season_61643,22,12437707
tournament_8_season_61643,22,12437732
tournament_8_season_61643,22,12437701
tournament_8_season_61643,23,12437760
tournament_8_season_61643,23,12437786
tournament_8_season_61643,23,12437749
tournament_8_season_61643,23,12437765
tournament_8_season_61643,23,12437775
tournament_8_season_61643,23,12437770
tournament_8_season_61643,23,12437791
tournament_8_season_61643,23,12437796
tournament_8_season_61643,23,12437781
tournament_8_season_61643,23,12437754
tournament_8_season_61643,24,12437825
tournament_8_season_61643,24,12437846
tournament_8_season_61643,24,12437817
tournament_8_season_61643,24,12437802
tournament_8_season_61643,24,12437836
tournament_8_season_61643,24,12437821
tournament_8_season_61643,24,12437830
tournament_8_season_61643,24,12437841
tournament_8_season_61643,24,12437811
tournament_8_season_61643,24,12437806
tournament_8_season_61643,25,12437853
tournament_8_season_61643,25,12437857
tournament_8_season_61643,25,12437856
tournament_8_season_61643,25,12437858
tournament_8_season_61643,25,12437859
tournament_8_season_61643,25,12437850
tournament_8_season_61643,25,12437861
tournament_8_season_61643,25,12437860
tournament_8_season_61643,25,12437863
tournament_8_season_61643,25,12437862
tournament_8_season_61643,26,12437871
tournament_8_season_61643,26,12437869
tournament_8_season_61643,26,12437867
tournament_8_season_61643,26,12437865
tournament_8_season_61643,26,12437868
tournament_8_season_61643,26,12437870
tournament_8_season_61643,26,12437864
tournament_8_season_61643,26,12437872
tournament_8_season_61643,26,12437866
tournament_8_season_61643,26,13607777
tournament_8_season_61643,27,12437877
tournament_8_season_61643,27,12437552
tournament_8_season_61643,27,12437879
tournament_8_season_61643,27,12437558
tournament_8_season_61643,27,12437549
tournament_8_season_61643,27,12437874
tournament_8_season_61643,27,12437876
tournament_8_season_61643,27,12437878
tournament_8_season_61643,27,12437880
tournament_8_season_61643,27,13637082
tournament_8_season_61643,28,12437566
tournament_8_season_61643,28,12437557
tournament_8_season_61643,28,12437565
tournament_8_season_61643,28,12437562
tournament_8_season_61643,28,12437556
tournament_8_season_61643,28,12437560
tournament_8_season_61643,28,12437559
tournament_8_season_61643,28,12437563
tournament_8_season_61643,28,12437553
tournament_8_season_61643,28,12437550
tournament_8_season_61643,29,12437571
tournament_8_season_61643,29,12437881
tournament_8_season_61643,29,12437572
tournament_8_season_61643,29,12437573
tournament_8_season_61643,29,12437568
tournament_8_season_61643,29,12437570
tournament_8_season_61643,29,12437564
tournament_8_season_61643,29,12437576
tournament_8_season_61643,29,12437567
tournament_8_season_61643,29,12437569
tournament_8_season_61643,30,12437888
tournament_8_season_61643,30,12437887
tournament_8_season_61643,30,12437577
tournament_8_season_61643,30,12437885
tournament_8_season_61643,30,12437575
tournament_8_season_61643,30,12437574
tournament_8_season_61643,30,12437884
tournament_8_season_61643,30,12437886
tournament_8_season_61643,30,12437883
tournament_8_season_61643,30,12437882
tournament_8_season_61643,31,12437517
tournament_8_season_61643,31,12437513
tournament_8_season_61643,31,12437629
tournament_8_season_61643,31,12437515
tournament_8_season_61643,31,12437635
tournament_8_season_61643,31,12437514
tournament_8_season_61643,31,12437632
tournament_8_season_61643,31,12437626
tournament_8_season_61643,31,12437621
tournament_8_season_61643,31,12437623
tournament_8_season_61643,32,12437640
tournament_8_season_61643,32,12437518
tournament_8_season_61643,32,12437521
tournament_8_season_61643,32,12437525
tournament_8_season_61643,32,12437519
tournament_8_season_61643,32,12437522
tournament_8_season_61643,32,12437524
tournament_8_season_61643,32,12437528
tournament_8_season_61643,32,12437523
tournament_8_season_61643,32,12437520
tournament_8_season_61643,33,12437531
tournament_8_season_61643,33,12437529
tournament_8_season_61643,33,12437527
tournament_8_season_61643,33,12437543
tournament_8_season_61643,33,12437561
tournament_8_season_61643,33,12437530
tournament_8_season_61643,33,12437535
tournament_8_season_61643,33,12437539
tournament_8_season_61643,33,12437533
tournament_8_season_61643,33,12437526
tournament_8_season_61643,34,12437542
tournament_8_season_61643,34,12437536
tournament_8_season_61643,34,12437541
tournament_8_season_61643,34,12437540
tournament_8_season_61643,34,12437534
tournament_8_season_61643,34,12437532
tournament_8_season_61643,34,12437546
tournament_8_season_61643,34,12437648
tournament_8_season_61643,34,12437538
tournament_8_season_61643,34,12437537
tournament_8_season_61643,35,12437555
tournament_8_season_61643,35,12437494
tournament_8_season_61643,35,12437548
tournament_8_season_61643,35,12437551
tournament_8_season_61643,35,12437554
tournament_8_season_61643,35,12437544
tournament_8_season_61643,35,12437579
tournament_8_season_61643,35,12437545
tournament_8_season_61643,35,12437501
tournament_8_season_61643,35,12437547
tournament_8_season_61643,36,12437485
tournament_8_season_61643,36,12437498
tournament_8_season_61643,36,12437495
tournament_8_season_61643,36,12437484
tournament_8_season_61643,36,12437500
tournament_8_season_61643,36,12437491
tournament_8_season_61643,36,12437502
tournament_8_season_61643,36,12437504
tournament_8_season_61643,36,12437654
tournament_8_season_61643,36,12437492
tournament_8_season_61643,37,12437493
tournament_8_season_61643,37,12437489
tournament_8_season_61643,37,12437483
tournament_8_season_61643,37,12437497
tournament_8_season_61643,37,12437490
tournament_8_season_61643,37,12437505
tournament_8_season_61643,37,12437578
tournament_8_season_61643,37,12437486
tournament_8_season_61643,37,12437499
tournament_8_season_61643,37,12437496
tournament_8_season_61643,38,12437510
tournament_8_season_61643,38,12437506
tournament_8_season_61643,38,12437663
tournament_8_season_61643,38,12437511
tournament_8_season_61643,38,12437507
tournament_8_season_61643,38,12437516
tournament_8_season_61643,38,12437508
tournament_8_season_61643,38,12437509
tournament_8_season_61643,38,12437512
tournament_8_season_61643,38,12437503
tournament_8_season_52376,1,11369285
tournament_8_season_52376,1,11369289
tournament_8_season_52376,1,11369293
tournament_8_season_52376,1,11369290
tournament_8_season_52376,1,11369286
tournament_8_season_52376,1,11369288
tournament_8_season_52376,1,11369292
tournament_8_season_52376,1,11369291
tournament_8_season_52376,1,11369294
tournament_8_season_52376,1,11369287
tournament_8_season_52376,2,11368598
tournament_8_season_52376,2,11368600
tournament_8_season_52376,2,11368605
tournament_8_season_52376,2,11368609
tournament_8_season_52376,2,11368603
tournament_8_season_52376,2,11368594
tournament_8_season_52376,2,11368595
tournament_8_season_52376,2,11368597
tournament_8_season_52376,2,11368601
tournament_8_season_52376,2,11368606
tournament_8_season_52376,3,11368608
tournament_8_season_52376,3,11368593
tournament_8_season_52376,3,11368612
tournament_8_season_52376,3,11368602
tournament_8_season_52376,3,11368596
tournament_8_season_52376,3,11368592
tournament_8_season_52376,3,11368604
tournament_8_season_52376,3,11368591
tournament_8_season_52376,3,11368599
tournament_8_season_52376,3,11368607
tournament_8_season_52376,4,11369298
tournament_8_season_52376,4,11369295
tournament_8_season_52376,4,11369304
tournament_8_season_52376,4,11369303
tournament_8_season_52376,4,11369300
tournament_8_season_52376,4,11369297
tournament_8_season_52376,4,11369299
tournament_8_season_52376,4,11369301
tournament_8_season_52376,4,11369296
tournament_8_season_52376,4,11369302
tournament_8_season_52376,4,11643594
tournament_8_season_52376,5,11369314
tournament_8_season_52376,5,11369305
tournament_8_season_52376,5,11369311
tournament_8_season_52376,5,11369307
tournament_8_season_52376,5,11369306
tournament_8_season_52376,5,11369308
tournament_8_season_52376,5,11369310
tournament_8_season_52376,5,11369313
tournament_8_season_52376,5,11369309
tournament_8_season_52376,5,11369312
tournament_8_season_52376,6,11369322
tournament_8_season_52376,6,11369319
tournament_8_season_52376,6,11369320
tournament_8_season_52376,6,11369317
tournament_8_season_52376,6,11369315
tournament_8_season_52376,6,11369323
tournament_8_season_52376,6,11369321
